route_name,stop_id,stop_name,lat,lon,arrival,headway_next
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350163480,1785
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350165265,306
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350165571,1398
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350166969,743
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350167712,704
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350168416,1321
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350169737,1238
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350170975,1708
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350172683,111
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350172794,1029
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350173823,1508
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350175331,456
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350175787,1470
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350177257,795
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350178052,2782
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350180834,890
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350181724,1804
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350183528,1455
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350184983,1899
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350186882,799
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350187681,902
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350188583,2333
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350190916,766
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350191682,3701
19,5117,Innes St & Donahue St   ,37.729136,-122.370199,1350195383,1295
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350099417,11171
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350110588,2312
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350112900,1296
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350114196,16454
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350130650,440
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350131090,1477
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350132567,2140
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350134707,1170
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350135877,1220
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350137097,1179
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350138276,533
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350138809,546
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350139355,2158
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350141513,1491
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350143004,375
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350143379,1223
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350144602,993
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350145595,1604
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350147199,2012
19,5101,Innes Ave & Griffith St   ,37.732004,-122.375614,1350149211,591
